attributeName	attributeDefinition	class	unit	dateTimeFormatString	missingValueCode	missingValueCodeExplanation
value_denovo2272	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2227	Number of reads of a specific OTU XXX	numeric	number			
value_denovo37	Number of reads of a specific OTU XXX	numeric	number			
value_denovo986	Number of reads of a specific OTU XXX	numeric	number			
value_denovo362	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1778	Number of reads of a specific OTU XXX	numeric	number			
value_denovo179	Number of reads of a specific OTU XXX	numeric	number			
value_denovo714	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2031	Number of reads of a specific OTU XXX	numeric	number			
value_denovo328	Number of reads of a specific OTU XXX	numeric	number			
value_denovo696	Number of reads of a specific OTU XXX	numeric	number			
value_denovo711	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1453	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2494	Number of reads of a specific OTU XXX	numeric	number			
value_denovo133	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2657	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1751	Number of reads of a specific OTU XXX	numeric	number			
value_denovo11	Number of reads of a specific OTU XXX	numeric	number			
value_denovo832	Number of reads of a specific OTU XXX	numeric	number			
value_denovo646	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1975	Number of reads of a specific OTU XXX	numeric	number			
value_denovo104	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2436	Number of reads of a specific OTU XXX	numeric	number			
value_denovo203	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2268	Number of reads of a specific OTU XXX	numeric	number			
value_denovo982	Number of reads of a specific OTU XXX	numeric	number			
value_denovo219	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1357	Number of reads of a specific OTU XXX	numeric	number			
value_denovo63	Number of reads of a specific OTU XXX	numeric	number			
value_denovo691	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2203	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2212	Number of reads of a specific OTU XXX	numeric	number			
value_denovo869	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1159	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2645	Number of reads of a specific OTU XXX	numeric	number			
value_denovo159	Number of reads of a specific OTU XXX	numeric	number			
value_denovo368	Number of reads of a specific OTU XXX	numeric	number			
value_denovo415	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1596	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1058	Number of reads of a specific OTU XXX	numeric	number			
value_denovo619	Number of reads of a specific OTU XXX	numeric	number			
value_denovo492	Number of reads of a specific OTU XXX	numeric	number			
value_denovo599	Number of reads of a specific OTU XXX	numeric	number			
value_denovo252	Number of reads of a specific OTU XXX	numeric	number			
value_denovo346	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1308	Number of reads of a specific OTU XXX	numeric	number			
value_denovo861	Number of reads of a specific OTU XXX	numeric	number			
value_denovo605	Number of reads of a specific OTU XXX	numeric	number			
value_denovo292	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1725	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1181	Number of reads of a specific OTU XXX	numeric	number			
value_denovo504	Number of reads of a specific OTU XXX	numeric	number			
value_denovo579	Number of reads of a specific OTU XXX	numeric	number			
value_denovo671	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1799	Number of reads of a specific OTU XXX	numeric	number			
value_denovo868	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1584	Number of reads of a specific OTU XXX	numeric	number			
value_denovo966	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2470	Number of reads of a specific OTU XXX	numeric	number			
value_denovo49	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2620	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1520	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1034	Number of reads of a specific OTU XXX	numeric	number			
value_denovo413	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1418	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1619	Number of reads of a specific OTU XXX	numeric	number			
value_denovo532	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1379	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1937	Number of reads of a specific OTU XXX	numeric	number			
value_denovo505	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1183	Number of reads of a specific OTU XXX	numeric	number			
value_denovo340	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2745	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1904	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2198	Number of reads of a specific OTU XXX	numeric	number			
value_denovo281	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1216	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1160	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1122	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1176	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1063	Number of reads of a specific OTU XXX	numeric	number			
value_denovo537	Number of reads of a specific OTU XXX	numeric	number			
value_denovo693	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2266	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1215	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2073	Number of reads of a specific OTU XXX	numeric	number			
value_denovo457	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2654	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1381	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2345	Number of reads of a specific OTU XXX	numeric	number			
value_denovo353	Number of reads of a specific OTU XXX	numeric	number			
value_denovo423	Number of reads of a specific OTU XXX	numeric	number			
value_denovo733	Number of reads of a specific OTU XXX	numeric	number			
value_denovo174	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2552	Number of reads of a specific OTU XXX	numeric	number			
value_denovo372	Number of reads of a specific OTU XXX	numeric	number			
value_denovo729	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1440	Number of reads of a specific OTU XXX	numeric	number			
value_denovo355	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1249	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2398	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1038	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2693	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1220	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1687	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2554	Number of reads of a specific OTU XXX	numeric	number			
value_denovo5	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2545	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1606	Number of reads of a specific OTU XXX	numeric	number			
value_denovo608	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1503	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2232	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2629	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1062	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1417	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2754	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2427	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1248	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1378	Number of reads of a specific OTU XXX	numeric	number			
value_denovo908	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2141	Number of reads of a specific OTU XXX	numeric	number			
value_denovo107	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1234	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1255	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2748	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1553	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1424	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1272	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2085	Number of reads of a specific OTU XXX	numeric	number			
value_denovo891	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1302	Number of reads of a specific OTU XXX	numeric	number			
value_denovo81	Number of reads of a specific OTU XXX	numeric	number			
value_denovo69	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1646	Number of reads of a specific OTU XXX	numeric	number			
value_denovo783	Number of reads of a specific OTU XXX	numeric	number			
value_denovo230	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1812	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1152	Number of reads of a specific OTU XXX	numeric	number			
value_denovo470	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1990	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2580	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2122	Number of reads of a specific OTU XXX	numeric	number			
value_denovo855	Number of reads of a specific OTU XXX	numeric	number			
value_denovo448	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1924	Number of reads of a specific OTU XXX	numeric	number			
value_denovo972	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1156	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2008	Number of reads of a specific OTU XXX	numeric	number			
value_denovo895	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1565	Number of reads of a specific OTU XXX	numeric	number			
value_denovo445	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1759	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2723	Number of reads of a specific OTU XXX	numeric	number			
value_denovo719	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1289	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1250	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1944	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2076	Number of reads of a specific OTU XXX	numeric	number			
value_denovo204	Number of reads of a specific OTU XXX	numeric	number			
value_denovo98	Number of reads of a specific OTU XXX	numeric	number			
value_denovo138	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2011	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2634	Number of reads of a specific OTU XXX	numeric	number			
value_denovo404	Number of reads of a specific OTU XXX	numeric	number			
value_denovo135	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1167	Number of reads of a specific OTU XXX	numeric	number			
